,age,campaign,cons.conf.idx,cons.price.idx,contact,day_of_week,default_unknown,default_yes,duration,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,emp.var.rate,euribor3m,housing,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,loan,marital_married,marital_single,marital_unknown,month,nr.employed,pdays,poutcome_nonexistent,poutcome_success,previous,y
21966,0.1604938271604938,0.1818181818181818,0.3389121338912131,0.6691348402182413,1.0,0.0,0.0,0.0,0.5429003918915096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9807299931988211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
21970,0.4444444444444445,0.0,0.1924686192468616,0.2696804364770102,0.0,1.0,0.0,0.0,0.6166136936809081,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.1396508728179551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.512287334593573,0.6666666666666667,0.0,0.0,0.1428571428571428,0.0
21975,0.4320987654320987,0.0,0.6025104602510458,0.6987529228371017,1.0,0.25,1.0,0.0,0.5854388177384106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9375,0.9571525731126728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
21982,0.8765432098765431,0.109090909090909,0.0334728033472799,0.2501948558067042,0.0,0.5,0.0,0.0,0.5440593682563573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2332804352754477,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512287334593573,1.0,1.0,0.0,0.0,1.0
21985,0.2839506172839506,0.0,0.6025104602510458,0.6987529228371017,1.0,0.5,0.0,0.0,0.8038047093244187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9578326909997734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,1.0
21986,0.1234567901234567,0.0,0.1924686192468616,0.2696804364770102,0.0,0.75,0.0,0.0,0.6323216790132803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.143278168215824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
21992,0.2962962962962963,0.0363636363636363,0.3389121338912131,0.6691348402182413,0.0,0.25,0.0,0.0,0.4835832615274301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9809566991611882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
21993,0.2469135802469135,0.0,0.4351464435146441,0.6223694466095111,1.0,0.5,0.0,0.0,0.6763307033473182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6875,0.9752890501020176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777779,0.8778827977315693,1.0,1.0,0.0,0.0,1.0
22001,0.2716049382716049,0.0181818181818181,0.3765690376569037,0.8823070927513683,1.0,0.75,0.0,0.0,0.6417375148956687,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9809566991611882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
22009,0.2962962962962963,0.0181818181818181,0.1548117154811712,0.3406079501169188,0.0,0.25,0.0,0.0,0.7542552003949271,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1788710043074133,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22012,0.4938271604938272,0.0181818181818181,0.5564853556485354,0.7786438035853465,0.0,1.0,0.0,0.0,0.6620060509558884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4791666666666667,0.0564497846293357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.2857142857142857,1.0
22016,0.3580246913580246,0.0,0.6150627615062758,0.4844115354637566,0.0,1.0,0.0,0.0,0.5631773068220264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9816368170482884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
22018,0.1851851851851851,0.0,0.1924686192468616,0.2696804364770102,0.0,1.0,0.0,0.0,0.407692361002577,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1539333484470641,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22023,0.1851851851851851,0.0,0.3765690376569037,0.8823070927513683,1.0,0.25,1.0,0.0,0.7062681526322143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9809566991611882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
22028,0.0123456790123456,0.0,0.4518828451882843,0.6527669524551882,1.0,0.25,0.0,0.0,0.7111051037563383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0077080027204715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.1705103969754233,0.0,0.0,1.0,0.1428571428571428,1.0
22030,0.2098765432098765,0.0,0.1924686192468616,0.2696804364770102,0.0,0.0,0.0,0.0,0.664517928944963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1382906370437542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22034,0.382716049382716,0.0363636363636363,0.1924686192468616,0.2696804364770102,0.0,1.0,0.0,0.0,0.5356959888812932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1539333484470641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22050,0.5185185185185184,0.0363636363636363,0.6150627615062758,0.4844115354637566,0.0,1.0,0.0,0.0,0.7338462498046386,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9816368170482884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
22056,0.2962962962962963,0.0181818181818181,0.8661087866108785,0.1745908028059233,1.0,0.25,0.0,0.0,0.6422391580843787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0183631829517116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.2037807183364819,0.0,0.0,1.0,0.1428571428571428,1.0
22064,0.1728395061728395,0.0545454545454545,0.3389121338912131,0.6691348402182413,1.0,0.25,0.0,0.0,0.4279079916652397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9809566991611882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
22068,0.1481481481481481,0.0363636363636363,0.1924686192468616,0.2696804364770102,0.0,0.25,0.0,0.0,0.4692447346122495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1489458172749943,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22072,0.1851851851851851,0.0181818181818181,0.6150627615062758,0.4844115354637566,0.0,0.75,0.0,0.0,0.6536782997023916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9825436408977556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
22073,0.2839506172839506,0.0,0.6025104602510458,0.6987529228371017,1.0,0.75,0.0,0.0,0.5440593682563573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.9580593969621404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
22074,0.2962962962962963,0.0,0.6025104602510458,0.6987529228371017,1.0,0.0,0.0,0.0,0.603456402174661,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.9573792790750396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
22075,0.2839506172839506,0.0181818181818181,0.3389121338912131,0.6691348402182413,0.0,0.0,0.0,0.0,0.5631773068220264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9811834051235548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
22077,0.2345679012345679,0.0181818181818181,0.6025104602510458,0.6987529228371017,1.0,0.75,1.0,0.0,0.6006386590863215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9580593969621404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
22082,0.4938271604938272,0.109090909090909,0.3765690376569037,0.8823070927513683,1.0,0.25,1.0,0.0,0.7085691580151198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9809566991611882,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
22085,0.1111111111111111,0.0363636363636363,0.1924686192468616,0.2696804364770102,0.0,0.0,0.0,0.0,0.7734600293864244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1632282929041034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,0.6666666666666667,0.0,0.0,0.1428571428571428,1.0
22087,0.1358024691358024,0.0,0.1924686192468616,0.2696804364770102,0.0,0.0,0.0,0.0,0.4735228478707203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1382906370437542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22100,0.2839506172839506,0.0545454545454545,0.3765690376569037,0.8823070927513683,1.0,1.0,0.0,0.0,0.4529126886678098,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9805032872364544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
22102,0.2839506172839506,0.0,0.1548117154811712,0.3406079501169188,0.0,0.0,0.0,0.0,0.6767047422935657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.1747902969848107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22107,0.4074074074074074,0.0363636363636363,0.1924686192468616,0.2696804364770102,0.0,0.0,0.0,0.0,0.6685887555427749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1632282929041034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,0.0,0.0,1.0,0.1428571428571428,1.0
22109,0.2345679012345679,0.0363636363636363,0.3682008368200835,0.3893219017926768,0.0,0.5,1.0,0.0,0.6789243392652736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.7902969848107007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.8778827977315693,1.0,1.0,0.0,0.0,0.0
22123,0.4691358024691357,0.0181818181818181,0.0334728033472799,0.2501948558067042,0.0,0.0,0.0,0.0,0.6334058816143029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.2423486737701202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.512287334593573,1.0,1.0,0.0,0.0,1.0
22126,0.4567901234567901,0.0,0.3389121338912131,0.6691348402182413,0.0,0.25,1.0,0.0,0.5212197964741162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9809566991611882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
22127,0.419753086419753,0.0181818181818181,0.3389121338912131,0.6691348402182413,0.0,0.25,0.0,0.0,0.6490463962539821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9809566991611882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
22128,0.3086419753086419,0.0,0.4184100418410041,0.2969602494154344,0.0,0.75,0.0,0.0,0.5977517620704379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.1419179324416232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4257088846880883,1.0,1.0,0.0,0.0,1.0
22131,0.1604938271604938,0.0181818181818181,0.4184100418410041,0.2969602494154344,0.0,0.25,0.0,0.0,0.6499874824690127,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.1423713443663568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4257088846880883,1.0,1.0,0.0,0.0,1.0
22134,0.1234567901234567,0.0,0.1924686192468616,0.2696804364770102,0.0,0.75,0.0,0.0,0.5280214103388018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.143278168215824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22135,0.0987654320987654,0.0181818181818181,0.6694560669456067,0.4551831644583046,0.0,0.5,0.0,0.0,0.7152138502659882,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0038540013602357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1705103969754233,0.0,0.0,1.0,0.1428571428571428,1.0
22136,0.2716049382716049,0.0,0.1924686192468616,0.2696804364770102,0.0,0.5,0.0,0.0,0.6095598825393173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.1586941736567672,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,0.6666666666666667,0.0,0.0,0.1428571428571428,0.0
22140,0.0493827160493827,0.0,1.0,0.0896336710833978,0.0,0.0,0.0,0.0,0.6442246085825132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.023804126048515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777779,0.2037807183364819,1.0,1.0,0.0,0.0,0.0
22146,0.2962962962962963,0.0,0.3389121338912131,0.6691348402182413,1.0,0.0,0.0,0.0,0.5829794567444476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9807299931988211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
22148,0.0617283950617283,0.0909090909090909,0.1924686192468616,0.2696804364770102,1.0,0.75,0.0,0.0,0.2708649416170843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.143278168215824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22149,0.0864197530864197,0.0,0.6025104602510458,0.6987529228371017,1.0,1.0,0.0,0.0,0.4910546705038993,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.9569258671503064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
22151,0.2469135802469135,0.2181818181818181,0.6025104602510458,0.6987529228371017,1.0,0.5,0.0,0.0,0.4503828030017792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9576059850374066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
22155,0.2839506172839506,0.0363636363636363,0.3389121338912131,0.6691348402182413,0.0,0.0,0.0,0.0,0.7599118261517549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9807299931988211,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,1.0
22156,0.1481481481481481,0.0363636363636363,0.1548117154811712,0.3406079501169188,0.0,0.75,0.0,0.0,0.5670345425314071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1759238267966447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1111111111111111,0.512287334593573,0.3333333333333333,0.0,1.0,0.1428571428571428,0.0
22162,0.1728395061728395,0.0181818181818181,0.5230125523012552,0.7116134060795005,0.0,0.0,0.0,0.0,0.6781891171876829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3541666666666667,0.0593969621401042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,0.1058601134215493,1.0,1.0,0.0,0.0,1.0
22167,0.1851851851851851,0.0,0.6150627615062758,0.4844115354637566,0.0,0.75,0.0,0.0,0.7207351723504332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9816368170482884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
22173,0.382716049382716,0.0,0.6025104602510458,0.6987529228371017,1.0,0.0,0.0,0.0,0.6917573769087555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.9573792790750396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
22174,0.1234567901234567,0.0,0.3389121338912131,0.6691348402182413,0.0,0.75,0.0,0.0,0.7056857992177067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9814101110859216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
22175,0.2098765432098765,0.0,1.0,0.0896336710833978,0.0,1.0,0.0,0.0,0.6636865816722366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0217637723872137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777779,0.2037807183364819,0.6666666666666667,0.0,0.0,0.2857142857142857,1.0
22181,0.3333333333333333,0.0181818181818181,0.6025104602510458,0.6987529228371017,1.0,1.0,0.0,0.0,0.5829794567444476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9375,0.9578326909997734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
22182,0.2839506172839506,0.0,0.3389121338912131,0.6691348402182413,0.0,1.0,0.0,0.0,0.6226787043279698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9811834051235548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
22184,0.0987654320987654,0.0,0.8117154811715479,0.0,1.0,0.75,0.0,0.0,0.6527663947522088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.0564497846293357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555556,0.4257088846880883,1.0,1.0,0.0,0.0,1.0
22188,0.7530864197530864,0.0,0.1548117154811712,0.3406079501169188,0.0,0.25,0.0,0.0,0.6607297076989791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1747902969848107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.512287334593573,1.0,1.0,0.0,0.0,1.0
22192,0.1604938271604938,0.0181818181818181,0.1924686192468616,0.2696804364770102,0.0,0.25,0.0,0.0,0.6924127276259379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1609612332804353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22195,0.2098765432098765,0.0,0.0334728033472799,0.2501948558067042,0.0,1.0,0.0,0.0,0.6386818846696665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.2475629109045568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.512287334593573,1.0,1.0,0.0,0.0,1.0
22197,0.0864197530864197,0.0363636363636363,0.1924686192468616,0.2696804364770102,0.0,1.0,1.0,0.0,0.8141142269412694,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1396508728179551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,1.0
22199,0.1728395061728395,0.0181818181818181,0.4184100418410041,0.2969602494154344,0.0,1.0,0.0,0.0,0.6615821400485514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.1437315801405577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4257088846880883,1.0,1.0,0.0,0.0,1.0
22200,0.5185185185185184,0.0,0.6150627615062758,0.4844115354637566,0.0,1.0,0.0,0.0,0.5319212752022946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9814101110859216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
22203,0.2222222222222222,0.1454545454545454,0.6025104602510458,0.6987529228371017,1.0,1.0,0.0,0.0,0.6541316149049302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.9573792790750396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
22209,0.1851851851851851,0.0,0.0334728033472799,0.2501948558067042,0.0,0.25,0.0,0.0,0.5183850773918827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.222171843119474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.512287334593573,1.0,1.0,0.0,0.0,0.0
22216,0.2098765432098765,0.0,0.0334728033472799,0.2501948558067042,0.0,1.0,0.0,0.0,0.6572568311427133,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.2475629109045568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.512287334593573,1.0,1.0,0.0,0.0,1.0
22221,0.1728395061728395,0.0181818181818181,0.3682008368200835,0.3893219017926768,0.0,0.5,0.0,0.0,0.7833670357088416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6875,0.7902969848107007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.8778827977315693,0.6666666666666667,0.0,0.0,0.1428571428571428,0.0
